-90 1.19145e-05
-89 1.1339e-05
-88 1.07884e-05
-87 1.02626e-05
-86 9.76078e-06
-85 9.28305e-06
-84 8.82926e-06
-83 8.39844e-06
-82 7.99049e-06
-81 7.60434e-06
-80 7.23983e-06
-79 6.89658e-06
-78 6.57445e-06
-77 6.27293e-06
-76 5.99102e-06
-75 5.72814e-06
-74 5.48391e-06
-73 5.25787e-06
-72 5.04889e-06
-71 4.85728e-06
-70 4.6824e-06
-69 4.52328e-06
-68 4.37945e-06
-67 4.25108e-06
-66 4.13696e-06
-65 4.03867e-06
-64 3.95987e-06
-63 3.91019e-06
-62 3.93387e-06
-61 4.08393e-06
-60 4.36183e-06
-59 4.71925e-06
-58 5.17251e-06
-57 5.70066e-06
-56 6.31446e-06
-55 6.96041e-06
-54 7.69127e-06
-53 8.46511e-06
-52 9.28684e-06
-51 1.01544e-05
-50 1.10456e-05
-49 1.20064e-05
-48 1.2985e-05
-47 1.40116e-05
-46 1.50636e-05
-45 1.61266e-05
-44 1.72214e-05
-43 1.82967e-05
-42 1.94369e-05
-41 2.05919e-05
-40 2.17461e-05
-39 2.29046e-05
-38 2.40702e-05
-37 2.52463e-05
-36 2.63805e-05
-35 2.75678e-05
-34 2.87514e-05
-33 2.99035e-05
-32 3.10728e-05
-31 3.22786e-05
-30 3.34641e-05
-29 3.46638e-05
-28 3.58418e-05
-27 3.70305e-05
-26 3.81885e-05
-25 3.93545e-05
-24 4.05469e-05
-23 4.17351e-05
-22 4.29624e-05
-21 4.41561e-05
-20 4.53661e-05
-19 4.65627e-05
-18 4.77487e-05
-17 4.90057e-05
-16 5.02392e-05
-15 5.1472e-05
-14 5.26604e-05
-13 5.38138e-05
-12 5.5052e-05
-11 5.62391e-05
-10 5.74076e-05
-9 5.85293e-05
-8 5.95781e-05
-7 6.06359e-05
-6 6.16489e-05
-5 6.26198e-05
-4 6.3563e-05
-3 6.44472e-05
-2 6.52555e-05
-1 6.60883e-05
0 6.68811e-05
