-90 3.14658e-06
-89 2.75861e-06
-88 2.40797e-06
-87 2.09274e-06
-86 1.81096e-06
-85 1.56083e-06
-84 1.34053e-06
-83 1.14824e-06
-82 9.82234e-07
-81 8.40982e-07
-80 7.2307e-07
-79 6.27195e-07
-78 5.52131e-07
-77 4.96953e-07
-76 4.60878e-07
-75 4.43313e-07
-74 4.44077e-07
-73 4.63679e-07
-72 5.02793e-07
-71 5.60203e-07
-70 6.34113e-07
-69 7.23483e-07
-68 8.26756e-07
-67 9.42917e-07
-66 1.07092e-06
-65 1.20996e-06
-64 1.3594e-06
-63 1.51877e-06
-62 1.68734e-06
-61 1.86463e-06
-60 2.05063e-06
-59 2.2447e-06
-58 2.44607e-06
-57 2.65431e-06
-56 2.86979e-06
-55 3.09186e-06
-54 3.31993e-06
-53 3.55294e-06
-52 3.79069e-06
-51 4.03291e-06
-50 4.27713e-06
-49 4.5221e-06
-48 4.76484e-06
-47 5.00277e-06
-46 5.23331e-06
-45 5.45341e-06
-44 5.66304e-06
-43 5.86067e-06
-42 6.04725e-06
-41 6.2211e-06
-40 6.38564e-06
-39 6.54865e-06
-38 6.73341e-06
-37 7.03047e-06
-36 7.51451e-06
-35 8.1431e-06
-34 8.9247e-06
-33 9.8643e-06
-32 1.09105e-05
-31 1.21139e-05
-30 1.34454e-05
-29 1.48865e-05
-28 1.64952e-05
-27 1.82429e-05
-26 2.00999e-05
-25 2.20669e-05
-24 2.4187e-05
-23 2.63952e-05
-22 2.86961e-05
-21 3.11127e-05
-20 3.36104e-05
-19 3.62619e-05
-18 3.90121e-05
-17 4.18371e-05
-16 4.48249e-05
-15 4.79645e-05
-14 5.12173e-05
-13 5.46348e-05
-12 5.80435e-05
-11 6.15529e-05
-10 6.49124e-05
-9 6.81806e-05
-8 7.13125e-05
-7 7.42998e-05
-6 7.72152e-05
-5 7.99627e-05
-4 8.25244e-05
-3 8.49542e-05
-2 8.72429e-05
-1 8.94325e-05
0 9.14311e-05
