-90 6.4669e-08
-89 1.45772e-08
-88 4.1598e-09
-87 6.19434e-09
-86 9.81235e-09
-85 1.42015e-08
-84 1.93203e-08
-83 2.514e-08
-82 3.16385e-08
-81 3.87983e-08
-80 4.66488e-08
-79 5.54136e-08
-78 6.54434e-08
-77 7.70743e-08
-76 9.03819e-08
-75 1.05366e-07
-74 1.22061e-07
-73 1.40633e-07
-72 1.61291e-07
-71 1.84274e-07
-70 2.09866e-07
-69 2.384e-07
-68 2.70273e-07
-67 3.05956e-07
-66 3.46019e-07
-65 3.91149e-07
-64 4.42189e-07
-63 5.0018e-07
-62 5.66417e-07
-61 6.42534e-07
-60 7.3062e-07
-59 8.33376e-07
-58 9.54357e-07
-57 1.09832e-06
-56 1.27177e-06
-55 1.4838e-06
-54 1.7474e-06
-53 2.07655e-06
-52 2.48226e-06
-51 2.97879e-06
-50 3.59905e-06
-49 4.40855e-06
-48 5.39828e-06
-47 6.39931e-06
-46 7.16062e-06
-45 7.58196e-06
-44 7.77082e-06
-43 7.87974e-06
-42 7.97814e-06
-41 8.06643e-06
-40 8.14422e-06
-39 8.21113e-06
-38 8.26678e-06
-37 8.31079e-06
-36 8.34278e-06
-35 8.36239e-06
-34 8.36923e-06
-33 8.36293e-06
-32 8.34312e-06
-31 8.30943e-06
-30 8.26148e-06
-29 8.19891e-06
-28 8.12134e-06
-27 8.02841e-06
-26 7.91975e-06
-25 7.795e-06
-24 7.65378e-06
-23 7.49576e-06
-22 7.32057e-06
-21 7.12788e-06
-20 6.91738e-06
-19 6.68875e-06
-18 6.44409e-06
-17 6.29186e-06
-16 6.58229e-06
-15 8.05253e-06
-14 1.30661e-05
-13 2.79676e-05
-12 5.28338e-05
-11 8.14088e-05
-10 0.000100234
-9 0.000108281
-8 0.000109326
-7 0.000109759
-6 0.000110135
-5 0.000110453
-4 0.000110714
-3 0.000110918
-2 0.000111063
-1 0.000111151
0 0.00011118
