-90 1.00836e-06
-89 7.73739e-07
-88 5.83283e-07
-87 4.31665e-07
-86 3.13719e-07
-85 2.24625e-07
-84 1.59968e-07
-83 1.15567e-07
-82 8.76077e-08
-81 7.25177e-08
-80 6.71104e-08
-79 6.86784e-08
-78 7.48267e-08
-77 8.36192e-08
-76 9.36978e-08
-75 1.04458e-07
-74 1.15828e-07
-73 1.27798e-07
-72 1.40362e-07
-71 1.53515e-07
-70 1.67253e-07
-69 1.81572e-07
-68 1.96469e-07
-67 2.11943e-07
-66 2.27994e-07
-65 2.44622e-07
-64 2.61828e-07
-63 2.79615e-07
-62 2.97987e-07
-61 3.16949e-07
-60 3.36507e-07
-59 3.56672e-07
-58 3.77452e-07
-57 3.98862e-07
-56 4.20916e-07
-55 4.43634e-07
-54 4.67037e-07
-53 4.9115e-07
-52 5.16005e-07
-51 5.41636e-07
-50 5.68084e-07
-49 5.95399e-07
-48 6.23635e-07
-47 6.5286e-07
-46 6.8315e-07
-45 7.14597e-07
-44 7.47306e-07
-43 7.81406e-07
-42 8.17045e-07
-41 8.54403e-07
-40 8.93697e-07
-39 9.35187e-07
-38 9.79192e-07
-37 1.02611e-06
-36 1.07643e-06
-35 1.13077e-06
-34 1.18996e-06
-33 1.25504e-06
-32 1.32746e-06
-31 1.40923e-06
-30 1.50331e-06
-29 1.61422e-06
-28 1.74963e-06
-27 1.92418e-06
-26 2.17312e-06
-25 2.64048e-06
-24 3.64171e-06
-23 5.18188e-06
-22 7.25031e-06
-21 9.85701e-06
-20 1.2996e-05
-19 1.67045e-05
-18 2.09338e-05
-17 2.56697e-05
-16 3.08411e-05
-15 3.65103e-05
-14 4.26131e-05
-13 4.92617e-05
-12 5.63296e-05
-11 6.34672e-05
-10 7.0209e-05
-9 7.64588e-05
-8 8.22083e-05
-7 8.73429e-05
-6 9.20403e-05
-5 9.61567e-05
-4 9.9818e-05
-3 0.000102903
-2 0.00010542
-1 0.000107421
0 0.000108894
